<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
28/10/20;12:30:00;115.6200000;115.8600000;115.5100000;115.5500000;3498
28/10/20;13:00:00;115.5500000;115.6200000;115.4000000;115.5700000;4642
28/10/20;13:30:00;115.5600000;115.7100000;115.3300000;115.3500000;3695
28/10/20;14:00:00;115.3500000;115.7000000;115.2900000;115.3000000;3309
28/10/20;14:30:00;115.4400000;115.6600000;115.3500000;115.5500000;3077
28/10/20;15:00:00;115.5100000;115.5500000;115.1500000;115.2000000;18905
28/10/20;15:30:00;115.2000000;115.2800000;114.8800000;114.9400000;50136
28/10/20;16:00:00;114.9300000;115.2000000;114.5100000;114.8700000;102393
28/10/20;16:30:00;114.8800000;115.1900000;114.6600000;115.0400000;121409
28/10/20;17:00:00;114.9900000;115.4300000;112.4400000;112.9800000;4027606
28/10/20;17:30:00;112.9400000;113.1200000;111.9600000;112.3700000;2227486
28/10/20;18:00:00;112.3800000;112.8700000;112.1100000;112.5400000;1459997
28/10/20;18:30:00;112.5300000;112.6500000;112.0600000;112.2000000;1208670
28/10/20;19:00:00;112.2000000;113.0600000;112.0000000;112.9100000;1390986
28/10/20;19:30:00;112.9000000;113.3600000;112.8300000;112.9600000;1200257
28/10/20;20:00:00;112.9600000;113.1800000;112.5100000;112.5100000;823378
28/10/20;20:30:00;112.5000000;112.6400000;112.0500000;112.5400000;856250
28/10/20;21:00:00;112.5400000;113.2400000;112.4200000;113.1800000;875371
28/10/20;21:30:00;113.1800000;113.2600000;112.6000000;113.2500000;745200
28/10/20;22:00:00;113.2400000;113.3800000;112.4800000;112.9100000;1022519
28/10/20;22:30:00;112.9100000;113.0700000;112.5100000;112.7300000;973142
28/10/20;23:00:00;112.7200000;113.2000000;111.1400000;111.2000000;4583956
28/10/20;23:30:00;111.1500000;111.9000000;111.1300000;111.7500000;11149052
29/10/20;00:00:00;111.7300000;111.9300000;111.6000000;111.7300000;49738
29/10/20;00:30:00;111.7300000;111.8500000;111.6700000;111.8000000;26286
29/10/20;01:00:00;111.8000000;112.0000000;111.7500000;111.9700000;11809
29/10/20;01:30:00;111.9900000;112.0000000;111.6400000;111.9500000;9614
29/10/20;02:00:00;111.9600000;112.1700000;111.9400000;112.1200000;16187
29/10/20;10:30:00;112.5000000;113.1900000;112.5000000;112.7900000;18887
29/10/20;11:00:00;112.7900000;112.7900000;112.6000000;112.6500000;2560
29/10/20;11:30:00;112.6500000;113.2500000;112.6100000;112.9800000;12954
29/10/20;12:00:00;113.0000000;113.0800000;112.7400000;112.8000000;5221
29/10/20;12:30:00;112.7800000;113.6000000;112.6500000;113.5200000;8538
29/10/20;13:00:00;113.5200000;113.5500000;113.0000000;113.1800000;4417
29/10/20;13:30:00;113.2200000;113.2200000;112.7500000;113.0200000;3817
29/10/20;14:00:00;113.0200000;113.2500000;112.8400000;113.2000000;2893
29/10/20;14:30:00;113.0500000;113.1400000;112.5000000;112.5400000;7643
29/10/20;15:00:00;112.5100000;112.7200000;111.7000000;111.7100000;81873
29/10/20;15:30:00;111.7400000;112.1700000;111.7400000;112.0500000;67434
29/10/20;16:00:00;112.0600000;112.7000000;112.0600000;112.5900000;144321
29/10/20;16:30:00;112.5700000;112.7700000;112.3000000;112.3300000;127833
29/10/20;17:00:00;112.3500000;114.2000000;112.2000000;114.0300000;4013857
29/10/20;17:30:00;114.0300000;114.3600000;113.4100000;114.3600000;1630814
29/10/20;18:00:00;114.3600000;114.6000000;113.7700000;113.9700000;1332680
29/10/20;18:30:00;113.9700000;114.9400000;113.6000000;114.7100000;1252185
29/10/20;19:00:00;114.7100000;114.9800000;114.1700000;114.5100000;1116509
29/10/20;19:30:00;114.5100000;115.2500000;114.3600000;115.0400000;1197997
29/10/20;20:00:00;115.0500000;115.2400000;114.9000000;115.0700000;759384
29/10/20;20:30:00;115.0700000;115.9700000;115.0000000;115.9200000;950089
29/10/20;21:00:00;115.9200000;116.2200000;115.7300000;116.2000000;961294
29/10/20;21:30:00;116.2000000;116.8300000;116.2000000;116.7400000;1342656
29/10/20;22:00:00;116.7400000;116.9200000;115.8200000;116.0400000;1424114
29/10/20;22:30:00;116.0500000;116.6300000;115.7100000;116.3100000;1490211
29/10/20;23:00:00;116.2900000;116.7300000;114.5200000;114.5900000;3661200
29/10/20;23:30:00;114.5200000;116.4000000;113.1000000;115.9500000;7377072
30/10/20;00:00:00;114.9400000;115.9400000;109.2000000;109.9700000;3542522
30/10/20;00:30:00;109.9100000;110.8000000;109.0100000;109.8000000;833963
30/10/20;01:00:00;109.7700000;110.5200000;108.7700000;109.2500000;519175
30/10/20;01:30:00;109.1600000;109.9500000;108.5900000;109.1500000;148225
30/10/20;02:00:00;109.1900000;109.5600000;109.0200000;109.5500000;59937
30/10/20;10:30:00;111.0000000;111.0000000;107.2000000;109.8500000;41416
30/10/20;11:00:00;109.8500000;109.9900000;109.6000000;109.8900000;12646
30/10/20;11:30:00;109.8200000;109.8800000;109.0000000;109.5600000;19793
30/10/20;12:00:00;109.5900000;109.8800000;109.5000000;109.8100000;6353
30/10/20;12:30:00;109.8300000;110.2900000;109.5500000;110.2900000;9210
30/10/20;13:00:00;110.2900000;110.6100000;110.1900000;110.4700000;8231
30/10/20;13:30:00;110.4700000;110.9500000;110.0300000;110.7100000;8023
30/10/20;14:00:00;110.7200000;111.0000000;110.6000000;110.9300000;18263
30/10/20;14:30:00;110.9200000;111.0000000;110.6500000;110.6800000;7692
30/10/20;15:00:00;110.6800000;110.7500000;110.5000000;110.7500000;51528
30/10/20;15:30:00;110.7300000;110.9700000;110.1500000;110.8300000;145314
30/10/20;16:00:00;110.8200000;111.4000000;110.5600000;110.9700000;165833
30/10/20;16:30:00;110.9000000;111.2500000;110.3500000;111.0500000;306854
30/10/20;17:00:00;111.0100000;111.9800000;108.8500000;109.7000000;7204834
30/10/20;17:30:00;109.6500000;110.4300000;108.3000000;108.9700000;3173262
30/10/20;18:00:00;108.9200000;109.5100000;108.4700000;108.5600000;2220688
30/10/20;18:30:00;108.5800000;109.8500000;108.5500000;109.2500000;1726511
30/10/20;19:00:00;109.2500000;109.4700000;108.7200000;108.7800000;1419855
30/10/20;19:30:00;108.7500000;109.9600000;108.7100000;109.4800000;1298605
30/10/20;20:00:00;109.4700000;109.4800000;108.7700000;108.8900000;1107913
30/10/20;20:30:00;108.8800000;109.1900000;108.5000000;108.8600000;1171594
30/10/20;21:00:00;108.8400000;108.8500000;108.1000000;108.3500000;1304513
30/10/20;21:30:00;108.3400000;108.7800000;108.1600000;108.2400000;946464
30/10/20;22:00:00;108.2300000;108.6100000;108.0100000;108.1500000;1379230
30/10/20;22:30:00;108.1200000;108.6800000;107.7300000;108.0900000;2244230
30/10/20;23:00:00;108.0900000;109.3000000;107.8600000;108.8800000;4638390
30/10/20;23:30:00;109.0000000;109.1500000;108.8200000;109.0000000;9815927
31/10/20;00:00:00;109.0100000;109.2000000;108.9800000;109.0700000;42594
31/10/20;00:30:00;109.0700000;109.0700000;108.9000000;108.9000000;10905
31/10/20;01:00:00;108.9500000;108.9800000;108.5000000;108.8900000;8102
31/10/20;01:30:00;108.8900000;108.9900000;108.7900000;108.8200000;3481
31/10/20;02:00:00;108.8200000;108.8700000;108.7500000;108.8300000;2339
03/11/20;10:30:00;109.2000000;109.8600000;108.8600000;109.1900000;8378
03/11/20;11:00:00;109.1900000;109.2600000;109.0500000;109.2200000;2619
03/11/20;11:30:00;109.2200000;109.2600000;108.8800000;109.2000000;4994
03/11/20;12:00:00;109.2100000;109.5800000;108.8000000;109.5800000;6304
03/11/20;12:30:00;109.5700000;109.8000000;109.4100000;109.5000000;8274
03/11/20;13:00:00;109.5000000;109.7000000;109.4500000;109.5800000;3008
03/11/20;13:30:00;109.5500000;109.7500000;109.3200000;109.7500000;6426
03/11/20;14:00:00;109.7500000;109.8300000;109.2900000;109.4500000;4850
03/11/20;14:30:00;109.4500000;109.5400000;109.1700000;109.3200000;2698
03/11/20;15:00:00;109.3000000;109.4000000;108.8300000;109.2400000;6881
03/11/20;15:30:00;109.2400000;109.4500000;109.2000000;109.2400000;2156
03/11/20;16:00:00;109.2800000;109.5700000;109.1600000;109.2100000;18399
03/11/20;16:30:00;109.2200000;109.4500000;109.1700000;109.3900000;37731
03/11/20;17:00:00;109.3900000;109.5700000;109.2900000;109.3000000;64676
03/11/20;17:30:00;109.3000000;109.6500000;109.1800000;109.6500000;64553
03/11/20;18:00:00;109.6000000;109.9300000;108.7300000;109.8800000;2932833
03/11/20;18:30:00;109.9000000;111.0800000;109.7900000;110.6800000;2152622
03/11/20;19:00:00;110.7300000;111.2100000;110.4000000;111.1900000;1340423
03/11/20;19:30:00;111.2200000;111.3800000;110.6800000;110.8800000;1154462
03/11/20;20:00:00;110.8900000;111.4500000;110.8000000;110.9000000;1129096
03/11/20;20:30:00;110.9100000;111.0700000;110.5400000;111.0400000;865386
03/11/20;21:00:00;111.0400000;111.0600000;110.6100000;110.7100000;596913
03/11/20;21:30:00;110.7100000;110.9100000;110.4300000;110.5300000;666678
03/11/20;22:00:00;110.5500000;110.6700000;109.7600000;109.8500000;1038221
03/11/20;22:30:00;109.8500000;110.3400000;109.8100000;110.0800000;829134
03/11/20;23:00:00;110.0800000;110.4600000;109.9700000;110.3600000;642358
03/11/20;23:30:00;110.3700000;110.8500000;109.9900000;110.8400000;853574
04/11/20;00:00:00;110.8600000;111.4600000;110.3100000;110.3800000;3076646
04/11/20;00:30:00;110.3800000;110.4500000;110.0800000;110.1900000;5546450
04/11/20;01:00:00;110.1900000;110.3000000;110.1200000;110.2800000;22911
04/11/20;01:30:00;110.3000000;110.3400000;110.1900000;110.3000000;3629
04/11/20;02:00:00;110.2800000;110.3500000;110.2500000;110.3500000;6424
04/11/20;10:30:00;110.8300000;113.0000000;110.8300000;112.5900000;20139
04/11/20;11:00:00;112.4200000;112.5700000;110.4000000;111.0000000;15198
04/11/20;11:30:00;111.0000000;112.9900000;110.6100000;112.9900000;29079
04/11/20;12:00:00;112.7500000;113.4000000;112.3100000;113.1000000;18332
04/11/20;12:30:00;113.1500000;113.9500000;112.9600000;113.9000000;18629
04/11/20;13:00:00;113.9000000;114.3700000;113.6600000;113.8000000;16281
04/11/20;13:30:00;113.7000000;113.8000000;112.7000000;112.8800000;20094
04/11/20;14:00:00;112.8500000;113.3000000;112.2000000;113.1000000;23097
04/11/20;14:30:00;113.1200000;113.1800000;112.3100000;112.3600000;9837
04/11/20;15:00:00;112.3300000;113.4400000;112.3100000;113.0000000;14419
04/11/20;15:30:00;112.9500000;113.5000000;112.5000000;113.3400000;18843
04/11/20;16:00:00;113.3400000;114.2900000;113.2400000;114.1700000;161573
04/11/20;16:30:00;114.1700000;114.8800000;114.0500000;114.7200000;277832
04/11/20;17:00:00;114.7500000;114.8000000;114.2000000;114.3400000;206704
04/11/20;17:30:00;114.3400000;114.4200000;113.5000000;114.1200000;356919
04/11/20;18:00:00;114.0100000;114.4700000;112.3600000;113.5500000;4109822
04/11/20;18:30:00;113.5500000;115.5000000;113.5100000;114.9200000;3137505
04/11/20;19:00:00;114.9500000;114.9900000;114.2400000;114.8900000;1464070
04/11/20;19:30:00;114.8900000;114.9200000;113.8100000;114.3400000;1393711
04/11/20;20:00:00;114.3600000;115.2200000;114.3500000;115.1200000;1230871
04/11/20;20:30:00;115.1100000;115.4500000;114.6700000;115.2500000;1331993
04/11/20;21:00:00;115.2600000;115.5800000;115.1200000;115.1900000;1117008
04/11/20;21:30:00;115.2200000;115.2900000;114.7200000;115.2000000;1028978
04/11/20;22:00:00;115.2000000;115.5000000;114.6200000;114.8600000;1323676
04/11/20;22:30:00;114.8900000;115.1300000;114.4400000;114.8800000;1442087
04/11/20;23:00:00;114.9000000;115.1700000;114.4700000;115.0300000;1281923
04/11/20;23:30:00;115.0800000;115.3500000;114.5800000;114.7800000;1315803
05/11/20;00:00:00;114.8000000;115.5000000;114.6800000;114.9400000;3377607
05/11/20;00:30:00;114.9400000;115.1500000;114.8800000;115.0700000;8767799
05/11/20;01:00:00;115.0500000;116.0000000;115.0500000;115.8000000;93630
05/11/20;01:30:00;115.7300000;115.9000000;115.6000000;115.7600000;7357
05/11/20;02:00:00;115.7000000;115.8000000;115.7000000;115.7400000;2907
05/11/20;10:30:00;116.0000000;116.9100000;115.6000000;116.9000000;22071
05/11/20;11:00:00;116.9000000;118.0000000;116.9000000;117.6900000;23405
05/11/20;11:30:00;117.6900000;117.9900000;117.2600000;117.9200000;19295
05/11/20;12:00:00;117.9700000;118.0000000;117.6800000;117.9500000;15785
05/11/20;12:30:00;117.9700000;117.9800000;117.3600000;117.8100000;13325
05/11/20;13:00:00;117.7600000;118.1000000;117.6300000;117.9800000;19081
05/11/20;13:30:00;118.0000000;118.5400000;117.8000000;118.4900000;17224
05/11/20;14:00:00;118.4200000;118.4700000;118.1500000;118.3100000;8187
05/11/20;14:30:00;118.3500000;118.4900000;118.1300000;118.3100000;7344
05/11/20;15:00:00;118.3100000;118.4400000;117.8000000;117.9000000;13664
05/11/20;15:30:00;117.9200000;118.1800000;116.6200000;117.5800000;21241
05/11/20;16:00:00;117.9000000;118.2900000;117.6000000;118.2100000;89800
05/11/20;16:30:00;118.2200000;118.2200000;117.9000000;117.9300000;140194
05/11/20;17:00:00;117.9200000;118.1600000;117.9000000;117.9900000;110129
05/11/20;17:30:00;117.9700000;118.1000000;117.5000000;117.9200000;225598
05/11/20;18:00:00;118.0000000;119.6200000;116.8700000;118.7700000;4013793
05/11/20;18:30:00;118.7700000;119.2400000;117.5800000;117.7100000;2372831
05/11/20;19:00:00;117.8500000;118.4000000;117.7000000;118.3900000;1472702
05/11/20;19:30:00;118.4000000;118.5900000;117.9200000;118.3000000;948722
05/11/20;20:00:00;118.3100000;118.3900000;117.9200000;118.1100000;992131
05/11/20;20:30:00;118.1400000;118.3700000;117.4200000;117.6000000;1059804
05/11/20;21:00:00;117.6200000;118.0800000;117.4500000;117.9800000;701378
05/11/20;21:30:00;117.9800000;118.3800000;117.8400000;118.2300000;834453
05/11/20;22:00:00;118.2400000;118.4700000;118.0200000;118.4200000;544517
05/11/20;22:30:00;118.4100000;118.8600000;118.3400000;118.8200000;814325
05/11/20;23:00:00;118.8200000;119.2600000;118.5800000;119.1600000;1411291
05/11/20;23:30:00;119.1500000;119.2800000;118.7700000;119.0200000;1000024
06/11/20;00:00:00;119.0200000;119.3000000;118.4600000;118.9900000;2675014
06/11/20;00:30:00;119.0300000;119.3000000;118.9100000;119.1700000;7330746
06/11/20;01:00:00;119.1700000;119.2800000;119.1200000;119.2000000;48949
06/11/20;01:30:00;119.1800000;119.2400000;119.1700000;119.2000000;18047
06/11/20;02:00:00;119.2000000;119.2300000;119.2000000;119.2000000;9449
06/11/20;10:30:00;117.2400000;118.5000000;115.0800000;117.5000000;34638
06/11/20;11:00:00;117.5800000;117.5800000;117.0100000;117.1100000;6641
06/11/20;11:30:00;117.1100000;117.8300000;117.1000000;117.6800000;6460
06/11/20;12:00:00;117.6000000;117.7000000;117.1200000;117.1200000;3485
06/11/20;12:30:00;117.1300000;117.6000000;116.6900000;116.9600000;14775
06/11/20;13:00:00;117.0000000;117.0500000;116.5200000;116.6000000;6146
06/11/20;13:30:00;116.5800000;116.8300000;116.5000000;116.7000000;6539
06/11/20;14:00:00;116.7500000;117.0000000;116.6500000;116.7800000;2907
06/11/20;14:30:00;116.7800000;117.3000000;116.7000000;117.0500000;4053
06/11/20;15:00:00;117.0900000;117.1400000;116.7900000;116.9000000;2666
06/11/20;15:30:00;116.9900000;117.3800000;116.8900000;117.1700000;5359
06/11/20;16:00:00;117.1700000;117.2600000;116.9600000;116.9800000;41680
06/11/20;16:30:00;117.0000000;117.2600000;116.7900000;117.1500000;80863
06/11/20;17:00:00;117.1700000;118.1900000;117.1500000;118.1000000;156350
06/11/20;17:30:00;118.1600000;118.5000000;117.5700000;118.3100000;203726
06/11/20;18:00:00;118.2400000;118.6400000;116.1300000;116.3000000;4019377
06/11/20;18:30:00;116.3000000;117.6000000;116.1400000;117.4700000;1518373
06/11/20;19:00:00;117.4500000;117.9000000;117.1400000;117.4200000;1093929
06/11/20;19:30:00;117.4600000;118.1400000;117.3100000;118.1300000;1137930
06/11/20;20:00:00;118.1200000;118.8200000;118.0200000;118.7500000;1100558
06/11/20;20:30:00;118.7500000;119.1800000;118.2900000;118.4300000;1184852
06/11/20;21:00:00;118.4400000;118.9600000;118.4400000;118.8900000;732386
06/11/20;21:30:00;118.8800000;119.2000000;118.8300000;119.1000000;678793
06/11/20;22:00:00;119.1000000;119.1100000;118.8400000;119.0000000;532483
06/11/20;22:30:00;119.0000000;119.1700000;118.8500000;118.8900000;578211
06/11/20;23:00:00;118.9000000;119.0400000;118.2200000;118.4700000;803191
06/11/20;23:30:00;118.4800000;118.5700000;118.0900000;118.3600000;955224
07/11/20;00:00:00;118.3600000;119.0600000;118.2600000;118.6900000;2526742
07/11/20;00:30:00;118.6800000;118.7000000;118.4000000;118.6000000;6410057
07/11/20;01:00:00;118.6500000;118.7000000;118.4500000;118.5500000;5359
07/11/20;01:30:00;118.5700000;118.6000000;118.5100000;118.5200000;9451
07/11/20;02:00:00;118.5000000;118.5600000;118.5000000;118.5600000;2211
09/11/20;10:30:00;121.0000000;124.8000000;119.5000000;121.6000000;48279
09/11/20;11:00:00;121.6000000;121.6900000;120.6600000;121.5800000;20806
09/11/20;11:30:00;121.5700000;121.7900000;121.2100000;121.3700000;12312
09/11/20;12:00:00;121.4000000;121.7900000;121.3500000;121.6000000;5893
09/11/20;12:30:00;121.5500000;121.5500000;120.9400000;120.9800000;11111
09/11/20;13:00:00;120.9500000;121.1700000;120.9000000;121.0100000;9510
09/11/20;13:30:00;120.9800000;121.4500000;120.9700000;121.1700000;6616
09/11/20;14:00:00;121.1700000;121.4300000;121.1200000;121.3800000;3570
09/11/20;14:30:00;121.3300000;121.3900000;120.6300000;121.2000000;6447
09/11/20;15:00:00;121.1400000;121.7800000;120.5400000;120.5800000;17955
09/11/20;15:30:00;120.5500000;120.9800000;119.4800000;120.3300000;33852
09/11/20;16:00:00;120.3100000;120.4000000;117.9300000;119.7500000;364883
09/11/20;16:30:00;119.7500000;120.4600000;119.2800000;119.8200000;251257
09/11/20;17:00:00;119.8000000;121.4000000;119.7100000;120.0900000;358693
09/11/20;17:30:00;120.1000000;120.6500000;119.9300000;120.3400000;298632
09/11/20;18:00:00;120.2900000;121.6900000;118.4800000;119.7700000;6985767
09/11/20;18:30:00;119.7400000;121.7900000;119.6700000;121.6100000;2922398
09/11/20;19:00:00;121.6100000;121.9800000;120.0700000;120.6300000;1949803
09/11/20;19:30:00;120.6300000;121.5800000;119.7300000;121.5700000;2016490
09/11/20;20:00:00;121.5500000;121.6800000;120.5500000;120.5600000;1088948
09/11/20;20:30:00;120.5700000;120.8600000;120.0000000;120.6400000;1307396
09/11/20;21:00:00;120.6600000;120.9500000;120.4500000;120.8100000;902160
09/11/20;21:30:00;120.8100000;121.0000000;120.0400000;120.0600000;904313
09/11/20;22:00:00;120.0500000;120.1500000;119.3800000;119.6400000;1081235
09/11/20;22:30:00;119.6300000;119.8100000;118.6400000;118.9300000;1086635
09/11/20;23:00:00;118.9400000;119.1300000;118.2000000;118.5400000;1305432
09/11/20;23:30:00;118.5400000;118.9400000;117.9200000;118.0300000;1466558
10/11/20;00:00:00;118.0800000;118.4500000;116.0500000;116.3200000;5035100
10/11/20;00:30:00;116.3200000;117.0000000;116.0400000;116.7400000;9068518
10/11/20;01:00:00;116.7500000;116.9500000;116.3200000;116.7800000;24294
10/11/20;01:30:00;116.7900000;116.9500000;116.5800000;116.8500000;12150
10/11/20;02:00:00;116.8300000;117.0000000;116.7800000;116.8900000;6508
10/11/20;10:30:00;117.0000000;118.1900000;117.0000000;117.6900000;17975
10/11/20;11:00:00;117.5500000;117.8000000;117.3000000;117.7000000;4646
10/11/20;11:30:00;117.7000000;117.7800000;117.2200000;117.5800000;8966
10/11/20;12:00:00;117.7200000;117.7200000;116.7500000;117.0400000;11138
10/11/20;12:30:00;117.0000000;117.1700000;116.0600000;116.5000000;11176
10/11/20;13:00:00;116.5000000;116.8100000;116.3000000;116.3000000;5754
10/11/20;13:30:00;116.3500000;116.4000000;115.3700000;115.8200000;16301
10/11/20;14:00:00;115.6200000;115.9100000;114.3700000;114.4300000;16657
10/11/20;14:30:00;114.4000000;115.2700000;114.2000000;114.7500000;13900
10/11/20;15:00:00;114.7600000;115.6200000;114.7500000;115.4500000;8427
10/11/20;15:30:00;115.5000000;116.4400000;115.1000000;115.5700000;8880
10/11/20;16:00:00;115.5600000;115.5600000;114.7700000;114.8200000;103798
10/11/20;16:30:00;114.8000000;115.2000000;114.5000000;115.1800000;162173
10/11/20;17:00:00;115.1700000;115.4500000;114.7000000;115.4100000;116057
10/11/20;17:30:00;115.4200000;115.7500000;115.1700000;115.5600000;104294
10/11/20;18:00:00;115.7100000;117.5900000;115.3500000;115.8000000;2915172
10/11/20;18:30:00;115.8000000;116.9400000;115.4800000;115.4900000;1687358
10/11/20;19:00:00;115.4700000;115.8200000;114.1300000;115.0000000;2275650
10/11/20;19:30:00;114.9900000;116.5900000;114.9000000;116.5600000;1477672
10/11/20;20:00:00;116.5600000;117.3300000;116.3200000;116.6800000;1205538
10/11/20;20:30:00;116.7000000;117.4600000;116.6300000;116.8100000;1120375
10/11/20;21:00:00;116.8100000;117.1000000;115.8100000;116.9200000;1121459
10/11/20;21:30:00;116.9600000;117.5900000;116.0300000;116.5800000;1143507
10/11/20;22:00:00;116.5900000;117.0700000;115.8900000;116.8700000;1058514
10/11/20;22:30:00;116.8500000;117.2900000;115.9900000;116.3900000;1398382
10/11/20;23:00:00;116.3900000;117.2800000;116.3400000;116.7600000;1283241
10/11/20;23:30:00;116.7400000;116.9900000;116.1900000;116.9400000;938596
11/11/20;00:00:00;116.9400000;117.0100000;115.7400000;115.9700000;2687367
11/11/20;00:30:00;115.9700000;116.4000000;115.9500000;115.9900000;7084326
11/11/20;01:00:00;115.9900000;116.1800000;115.9800000;116.0800000;8805
11/11/20;01:30:00;116.0300000;116.2000000;116.0000000;116.1800000;1653
11/11/20;02:00:00;116.1200000;116.1300000;116.0000000;116.1100000;3268
11/11/20;10:30:00;116.5000000;117.3000000;116.3700000;116.5600000;9197
11/11/20;11:00:00;116.6900000;116.9500000;116.1500000;116.4500000;5366
11/11/20;11:30:00;116.4500000;116.7900000;116.3000000;116.6100000;2920
11/11/20;12:00:00;116.6000000;117.0000000;116.6000000;117.0000000;5881
11/11/20;12:30:00;117.0000000;117.4500000;116.9100000;117.1500000;4891
11/11/20;13:00:00;117.1500000;117.2500000;116.8200000;117.2000000;2553
11/11/20;13:30:00;117.1600000;117.2000000;116.9700000;117.0400000;2783
11/11/20;14:00:00;117.0500000;117.1800000;116.8500000;117.0500000;1970
11/11/20;14:30:00;117.1700000;117.2900000;117.0900000;117.2500000;2036
11/11/20;15:00:00;117.2500000;117.3000000;117.0100000;117.1800000;4520
11/11/20;15:30:00;117.1900000;117.3000000;116.9200000;117.2800000;5587
11/11/20;16:00:00;117.2800000;117.6100000;117.2500000;117.5100000;31412
11/11/20;16:30:00;117.5500000;117.9000000;117.4500000;117.5500000;76481
11/11/20;17:00:00;117.5500000;117.5500000;117.1000000;117.3200000;80362
11/11/20;17:30:00;117.3800000;117.4500000;117.1500000;117.1900000;104521
11/11/20;18:00:00;117.1700000;118.0800000;116.4400000;117.7100000;3269663
11/11/20;18:30:00;117.7400000;118.4000000;117.6400000;118.2100000;1679849
11/11/20;19:00:00;118.2200000;118.5000000;117.7900000;118.1800000;1199665
11/11/20;19:30:00;118.1700000;118.4000000;117.8400000;118.2400000;915266
11/11/20;20:00:00;118.2500000;118.7700000;118.1000000;118.7700000;938806
11/11/20;20:30:00;118.7700000;119.1000000;118.5300000;118.9900000;952770
11/11/20;21:00:00;118.9900000;119.4800000;118.9900000;119.2200000;782314
11/11/20;21:30:00;119.2200000;119.5000000;119.0500000;119.2100000;661339
11/11/20;22:00:00;119.2100000;119.5600000;119.0800000;119.1200000;684082
11/11/20;22:30:00;119.1000000;119.5300000;119.0300000;119.1500000;671191
11/11/20;23:00:00;119.1400000;119.4000000;118.7000000;118.9200000;731674
11/11/20;23:30:00;118.9000000;119.2200000;118.8200000;118.9000000;698535
12/11/20;00:00:00;118.8800000;119.6200000;118.8600000;119.5100000;1988536
12/11/20;00:30:00;119.4900000;119.6800000;119.4700000;119.6700000;5359455
12/11/20;01:00:00;119.6700000;119.7100000;119.5600000;119.5600000;10428
12/11/20;01:30:00;119.5600000;120.0600000;119.5200000;120.0200000;105115
12/11/20;02:00:00;120.0200000;120.0200000;119.0000000;119.5000000;46920
12/11/20;10:30:00;119.0800000;119.5000000;118.9100000;119.2400000;8598
12/11/20;11:00:00;119.2400000;119.3600000;118.5000000;118.7700000;10340
12/11/20;11:30:00;118.7800000;119.0500000;118.6500000;118.7200000;4800
12/11/20;12:00:00;118.7400000;119.0000000;118.7000000;118.8100000;2675
12/11/20;12:30:00;118.9600000;119.1900000;118.7100000;119.1900000;5142
12/11/20;13:00:00;119.1700000;119.7000000;119.1100000;119.6600000;7328
12/11/20;13:30:00;119.6800000;119.9700000;118.6700000;119.6900000;14097
12/11/20;14:00:00;119.7000000;119.9000000;119.5600000;119.8500000;6722
12/11/20;14:30:00;119.8600000;119.9800000;119.6900000;119.8800000;3986
12/11/20;15:00:00;119.8800000;119.9600000;119.8000000;119.8900000;2032
12/11/20;15:30:00;119.8400000;119.8700000;119.1500000;119.6600000;6919
12/11/20;16:00:00;119.6700000;119.6700000;119.3000000;119.3300000;13504
12/11/20;16:30:00;119.4300000;119.5600000;119.2500000;119.4400000;70720
12/11/20;17:00:00;119.4500000;119.7900000;119.3800000;119.6500000;65704
12/11/20;17:30:00;119.6400000;119.7300000;119.4200000;119.7100000;129760
12/11/20;18:00:00;119.6600000;120.0500000;118.8100000;119.7200000;3614083
12/11/20;18:30:00;119.7300000;120.1700000;119.5000000;119.9900000;1534009
12/11/20;19:00:00;119.9900000;120.5200000;119.9500000;120.2100000;1319237
12/11/20;19:30:00;120.2100000;120.5200000;119.6600000;119.8700000;1080574
12/11/20;20:00:00;119.8600000;119.8800000;119.0300000;119.6000000;917289
12/11/20;20:30:00;119.5700000;120.2000000;119.5200000;119.6600000;1119209
12/11/20;21:00:00;119.6500000;120.0700000;118.9700000;119.4900000;896914
12/11/20;21:30:00;119.4800000;119.5000000;118.8900000;118.9500000;831681
12/11/20;22:00:00;118.9000000;119.1800000;118.5700000;119.1400000;756945
12/11/20;22:30:00;119.1300000;119.2900000;118.7000000;118.8900000;663199
12/11/20;23:00:00;118.8800000;119.1800000;118.5900000;119.0700000;860573
12/11/20;23:30:00;119.0500000;119.4600000;118.9100000;119.0400000;1073865
13/11/20;00:00:00;119.0300000;119.3000000;118.8000000;119.2400000;1724305
13/11/20;00:30:00;119.2100000;119.3600000;119.1500000;119.2700000;4191487
13/11/20;01:00:00;119.2700000;119.3500000;119.2200000;119.2400000;6260
13/11/20;01:30:00;119.3000000;119.3000000;119.1000000;119.1400000;1904
13/11/20;02:00:00;119.1000000;119.1700000;119.0700000;119.1400000;4107
13/11/20;10:30:00;119.3000000;119.8300000;119.3000000;119.5000000;4318
13/11/20;11:00:00;119.5000000;119.5900000;119.4000000;119.5400000;1379
13/11/20;11:30:00;119.5300000;120.1500000;118.7500000;119.8700000;14873
13/11/20;12:00:00;119.8800000;119.9700000;119.5800000;119.7900000;2959
13/11/20;12:30:00;119.7500000;119.7500000;119.5500000;119.6600000;3038
13/11/20;13:00:00;119.5900000;119.9700000;119.5900000;119.7100000;2414
