<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
16/10/20;18:30:00;321.3000000;321.4200000;320.2300000;320.6300000;20245
16/10/20;19:00:00;320.6000000;321.1300000;320.4500000;320.9900000;8480
16/10/20;19:30:00;321.0000000;321.0600000;320.2800000;320.8300000;12520
16/10/20;20:00:00;320.7700000;320.8000000;320.1100000;320.6000000;9985
16/10/20;20:30:00;320.6300000;320.9900000;320.5200000;320.8700000;8977
16/10/20;21:00:00;320.8500000;321.1200000;320.7100000;320.8400000;10667
16/10/20;21:30:00;320.9200000;321.2700000;320.6200000;321.2200000;22443
16/10/20;22:00:00;321.2000000;321.4500000;320.9400000;321.4300000;22419
16/10/20;22:30:00;321.4200000;321.4400000;320.2400000;320.4800000;27227
16/10/20;23:00:00;320.4100000;320.5300000;318.9000000;318.9100000;40003
16/10/20;23:30:00;319.0400000;319.1500000;317.9800000;318.1600000;4317
17/10/20;00:00:00;318.1300000;318.2800000;318.1300000;318.2000000;310
17/10/20;00:30:00;318.3100000;318.3100000;318.3100000;318.3100000;9
19/10/20;15:30:00;320.3200000;320.3200000;320.3200000;320.3200000;11
19/10/20;16:00:00;320.3500000;320.3500000;320.0200000;320.1000000;60
19/10/20;16:30:00;320.2000000;320.3900000;320.2000000;320.3300000;316
19/10/20;17:00:00;320.3200000;320.8800000;320.1500000;320.1600000;43218
19/10/20;17:30:00;320.0500000;320.0500000;318.6500000;319.9200000;42502
19/10/20;18:00:00;320.0000000;320.0000000;318.2300000;318.9900000;29176
19/10/20;18:30:00;318.8200000;319.1000000;317.5000000;318.1600000;17849
19/10/20;19:00:00;318.2000000;318.6200000;317.9000000;318.0600000;20269
19/10/20;19:30:00;318.0300000;318.4600000;317.5200000;317.7300000;26928
19/10/20;20:00:00;317.7300000;318.2600000;317.6900000;318.0400000;30704
19/10/20;20:30:00;318.0400000;318.1500000;317.5600000;317.7100000;11454
19/10/20;21:00:00;317.7000000;317.7100000;316.5600000;316.8300000;23817
19/10/20;21:30:00;316.7900000;317.0700000;316.2400000;316.9500000;35033
19/10/20;22:00:00;316.9200000;316.9200000;314.3400000;314.4000000;57231
19/10/20;22:30:00;314.4300000;314.7000000;313.5500000;314.1900000;66220
19/10/20;23:00:00;314.2300000;314.8300000;313.3800000;314.2100000;66340
19/10/20;23:30:00;314.2900000;314.6500000;314.2900000;314.5100000;425
20/10/20;00:00:00;315.2800000;315.3900000;315.2800000;315.3900000;985
20/10/20;00:30:00;315.2300000;315.2700000;315.1400000;315.2200000;89
20/10/20;01:30:00;315.5800000;315.8300000;315.5000000;315.8300000;1678
20/10/20;02:00:00;315.8000000;315.8000000;315.7500000;315.7500000;6
20/10/20;15:00:00;316.3300000;316.3300000;316.3300000;316.3300000;100
20/10/20;15:30:00;315.0000000;315.2600000;315.0000000;315.2600000;200
20/10/20;16:00:00;315.5500000;315.7300000;315.5000000;315.5000000;413
20/10/20;16:30:00;315.7700000;315.7700000;315.6100000;315.6100000;108
20/10/20;17:00:00;315.5200000;316.8000000;315.1700000;316.8000000;66411
20/10/20;17:30:00;316.7800000;317.1900000;315.9900000;316.2700000;27757
20/10/20;18:00:00;316.3600000;316.6500000;315.7500000;315.7500000;22869
20/10/20;18:30:00;315.6200000;315.9600000;314.7800000;315.7200000;23425
20/10/20;19:00:00;315.7100000;316.1600000;315.3500000;316.1600000;37361
20/10/20;19:30:00;316.1700000;316.5300000;316.1400000;316.1600000;27929
20/10/20;20:00:00;316.1400000;317.6200000;316.0700000;317.0200000;56228
20/10/20;20:30:00;317.0500000;318.3900000;316.9700000;318.2500000;33612
20/10/20;21:00:00;318.2600000;318.6700000;317.3100000;317.6500000;52023
20/10/20;21:30:00;317.6600000;318.1300000;317.1000000;317.4200000;25140
20/10/20;22:00:00;317.4400000;317.7200000;316.9100000;316.9800000;20654
20/10/20;22:30:00;317.0500000;317.4300000;314.8300000;316.3500000;56349
20/10/20;23:00:00;316.2300000;316.8200000;315.3100000;315.4000000;77105
20/10/20;23:30:00;315.3900000;315.6400000;314.8000000;315.2600000;3473
21/10/20;00:00:00;315.1900000;315.3400000;314.1600000;314.9400000;2868
21/10/20;00:30:00;314.8600000;314.8600000;314.8600000;314.8600000;7
21/10/20;01:00:00;315.3300000;315.3300000;315.3300000;315.3300000;1
21/10/20;01:30:00;316.0200000;316.0200000;316.0000000;316.0000000;300
21/10/20;15:00:00;314.8600000;315.0200000;314.8600000;315.0200000;900
21/10/20;15:30:00;315.5100000;315.5800000;315.5100000;315.5700000;510
21/10/20;16:00:00;315.6400000;315.7400000;315.6100000;315.7400000;400
21/10/20;16:30:00;315.3900000;315.6000000;315.3900000;315.4300000;1081
21/10/20;17:00:00;315.4000000;317.4200000;315.2300000;317.3000000;27791
21/10/20;17:30:00;317.3400000;317.5000000;316.8700000;316.9700000;19141
21/10/20;18:00:00;316.9300000;317.0500000;315.9000000;316.0400000;25509
21/10/20;18:30:00;316.0500000;316.1100000;314.6000000;315.2700000;28850
21/10/20;19:00:00;315.2400000;316.0900000;314.9900000;315.2000000;27807
21/10/20;19:30:00;315.2500000;317.0000000;314.9400000;315.9300000;47772
21/10/20;20:00:00;316.0400000;316.0400000;314.6200000;314.9100000;44291
21/10/20;20:30:00;314.9000000;315.7400000;314.8000000;315.7100000;20309
21/10/20;21:00:00;315.7000000;316.2000000;315.2300000;315.5800000;15663
21/10/20;21:30:00;315.6500000;316.6200000;315.4600000;316.4100000;37825
21/10/20;22:00:00;316.4300000;316.8800000;316.3100000;316.8500000;14181
21/10/20;22:30:00;316.9400000;316.9400000;315.8300000;316.5400000;25317
21/10/20;23:00:00;316.5500000;316.7000000;314.7600000;314.7600000;66473
21/10/20;23:30:00;314.8500000;315.6900000;314.8500000;315.5000000;1423
22/10/20;00:00:00;315.3500000;315.4100000;315.0900000;315.1800000;624
22/10/20;00:30:00;315.3300000;315.3300000;315.1600000;315.1600000;8
22/10/20;01:00:00;315.0000000;315.0000000;314.9600000;314.9700000;44
22/10/20;01:30:00;314.9700000;315.2200000;314.9700000;315.2200000;104
22/10/20;15:00:00;314.5200000;314.5200000;314.5200000;314.5200000;100
22/10/20;15:30:00;315.0200000;315.0200000;314.6600000;314.6600000;202
22/10/20;16:00:00;315.0000000;315.0200000;314.4600000;314.5000000;3524
22/10/20;16:30:00;314.5400000;315.1100000;314.4700000;315.0600000;920
22/10/20;17:00:00;315.0700000;315.8000000;315.0600000;315.5300000;29529
22/10/20;17:30:00;315.4400000;315.6300000;313.8200000;314.1300000;29300
22/10/20;18:00:00;314.1200000;314.5700000;312.9700000;314.4000000;78010
22/10/20;18:30:00;314.3800000;315.4500000;314.3000000;315.0600000;39729
22/10/20;19:00:00;315.0700000;315.1500000;314.3400000;314.4200000;29129
22/10/20;19:30:00;314.5100000;314.9100000;314.1700000;314.7900000;14811
22/10/20;20:00:00;314.7700000;315.3300000;314.2600000;315.2500000;20450
22/10/20;20:30:00;315.2100000;316.3200000;315.1600000;315.8800000;30402
22/10/20;21:00:00;315.9000000;316.5100000;315.5800000;316.3000000;34235
22/10/20;21:30:00;316.3400000;316.9700000;316.2800000;316.5900000;38477
22/10/20;22:00:00;316.5600000;316.8000000;316.3300000;316.4500000;19847
22/10/20;22:30:00;316.4500000;316.7200000;315.9300000;316.7000000;25033
22/10/20;23:00:00;316.6900000;317.1600000;316.2000000;316.6200000;54620
22/10/20;23:30:00;316.3600000;316.3800000;316.3600000;316.3800000;101
23/10/20;00:00:00;316.5100000;316.9100000;316.5100000;316.8200000;596
23/10/20;01:00:00;316.9100000;317.1700000;316.9000000;317.1700000;151
23/10/20;15:00:00;317.9000000;317.9100000;317.7800000;317.7800000;600
23/10/20;15:30:00;317.6300000;317.7400000;317.6300000;317.7400000;151
23/10/20;16:00:00;317.9000000;317.9000000;317.9000000;317.9000000;20
23/10/20;16:30:00;317.8400000;317.8500000;317.6900000;317.8000000;1428
23/10/20;17:00:00;317.8000000;317.8200000;316.8100000;317.2100000;35310
23/10/20;17:30:00;317.2300000;317.2300000;316.4100000;316.8800000;13991
23/10/20;18:00:00;316.8300000;317.1700000;316.4400000;316.6900000;10725
23/10/20;18:30:00;316.6700000;317.1400000;316.0400000;316.4300000;23019
23/10/20;19:00:00;316.3500000;316.5300000;315.6900000;316.1100000;19253
23/10/20;19:30:00;316.0300000;316.3900000;315.2700000;315.6100000;35447
23/10/20;20:00:00;315.6200000;316.0100000;315.2900000;315.5100000;14320
23/10/20;20:30:00;315.4300000;316.5300000;315.4300000;316.5200000;19580
23/10/20;21:00:00;316.5600000;316.6300000;316.2800000;316.4500000;13119
23/10/20;21:30:00;316.5000000;317.0000000;316.3600000;316.9500000;10946
23/10/20;22:00:00;316.9800000;317.0400000;316.6500000;316.7100000;9192
23/10/20;22:30:00;316.7100000;317.2900000;316.6800000;317.0600000;16964
23/10/20;23:00:00;317.1100000;317.6100000;316.9300000;317.5600000;30428
23/10/20;23:30:00;317.4300000;317.4300000;317.1000000;317.1000000;1932
24/10/20;00:00:00;317.2200000;317.2200000;317.1300000;317.1300000;6
24/10/20;00:30:00;317.2300000;317.3400000;317.2300000;317.3400000;109
24/10/20;01:00:00;317.0400000;317.0400000;317.0400000;317.0400000;2
26/10/20;15:00:00;314.0400000;314.0400000;314.0000000;314.0000000;785
26/10/20;15:30:00;313.9900000;313.9900000;313.6700000;313.8300000;235
26/10/20;16:00:00;314.0500000;314.0500000;313.7500000;313.7500000;163
26/10/20;16:30:00;313.8600000;314.3500000;313.8600000;314.2900000;2432
26/10/20;17:00:00;314.3200000;314.8500000;313.9900000;314.7200000;40226
26/10/20;17:30:00;314.6800000;315.1000000;313.7400000;313.9100000;26309
26/10/20;18:00:00;313.7900000;313.7900000;311.9400000;312.0700000;32881
26/10/20;18:30:00;311.9000000;311.9400000;310.6800000;311.1900000;42923
26/10/20;19:00:00;311.2500000;311.5500000;310.5100000;311.0400000;60831
26/10/20;19:30:00;311.0800000;311.2900000;310.7700000;311.1500000;31965
26/10/20;20:00:00;311.0600000;311.0600000;309.8500000;310.0400000;47826
26/10/20;20:30:00;310.0400000;310.1500000;308.8400000;308.8400000;51078
26/10/20;21:00:00;308.8000000;309.9600000;308.3500000;309.9600000;40509
26/10/20;21:30:00;309.9800000;311.0900000;309.7500000;311.0800000;35838
26/10/20;22:00:00;311.0800000;311.1300000;310.1900000;310.6900000;44138
26/10/20;22:30:00;310.6900000;311.0500000;309.9500000;310.8500000;32428
26/10/20;23:00:00;310.9200000;311.8800000;309.9400000;311.8800000;45938
26/10/20;23:30:00;311.8700000;312.1300000;311.8300000;311.8300000;1071
27/10/20;00:00:00;311.8300000;311.8300000;311.8300000;311.8300000;68
27/10/20;00:30:00;311.9000000;311.9000000;311.9000000;311.9000000;20
27/10/20;02:00:00;312.1200000;312.1200000;312.1200000;312.1200000;60
27/10/20;15:00:00;313.2400000;313.2600000;313.2200000;313.2200000;103
27/10/20;15:30:00;313.1300000;313.1300000;312.9300000;312.9300000;52
27/10/20;16:00:00;312.9100000;312.9300000;312.2600000;312.2600000;457
27/10/20;16:30:00;312.3400000;312.4100000;312.1200000;312.1600000;2691
27/10/20;17:00:00;312.1300000;312.3800000;311.2900000;312.0800000;39273
27/10/20;17:30:00;312.0800000;312.3300000;310.6700000;310.8600000;47604
27/10/20;18:00:00;310.9300000;312.0400000;310.8900000;311.2100000;25776
27/10/20;18:30:00;311.3400000;311.9100000;311.0800000;311.1500000;22080
27/10/20;19:00:00;311.1700000;312.1900000;310.7100000;312.1300000;31478
27/10/20;19:30:00;312.1700000;312.3800000;311.6800000;311.6800000;18974
27/10/20;20:00:00;311.6600000;311.6600000;311.0400000;311.4500000;15856
27/10/20;20:30:00;311.3500000;311.9700000;311.0800000;311.9700000;27276
27/10/20;21:00:00;311.9100000;312.4500000;311.8900000;312.0700000;16790
27/10/20;21:30:00;312.0500000;312.1600000;311.2000000;311.5700000;15661
27/10/20;22:00:00;311.5700000;311.6200000;310.7700000;311.0200000;20578
27/10/20;22:30:00;311.0900000;311.4200000;310.5600000;311.3600000;31660
27/10/20;23:00:00;311.3400000;311.7300000;310.7000000;310.7400000;59009
27/10/20;23:30:00;310.7700000;310.9300000;310.2000000;310.4900000;2460
28/10/20;00:00:00;310.3000000;310.3100000;309.5500000;309.6000000;1224
28/10/20;00:30:00;309.6000000;309.6000000;309.0000000;309.5000000;178
28/10/20;01:00:00;309.5000000;309.5000000;309.2200000;309.2200000;47
28/10/20;01:30:00;309.1300000;309.1300000;308.6600000;308.6600000;2056
28/10/20;02:00:00;308.6900000;308.6900000;308.6900000;308.6900000;100
28/10/20;15:00:00;306.2200000;306.6300000;306.2200000;306.3200000;900
28/10/20;15:30:00;306.2500000;306.2500000;305.9400000;306.1000000;723
28/10/20;16:00:00;306.0000000;306.0000000;304.4900000;304.7100000;7115
28/10/20;16:30:00;304.9100000;305.2400000;304.4700000;305.1300000;22204
28/10/20;17:00:00;305.1000000;305.7400000;303.9900000;304.3300000;134127
28/10/20;17:30:00;304.3300000;304.4800000;301.5500000;302.0100000;96671
28/10/20;18:00:00;301.9700000;302.7400000;301.0800000;301.8500000;58959
28/10/20;18:30:00;301.8000000;302.3500000;300.9700000;301.6300000;62339
28/10/20;19:00:00;301.5300000;303.1900000;300.9600000;302.8700000;67283
28/10/20;19:30:00;302.8800000;303.4100000;302.4800000;302.4800000;37960
28/10/20;20:00:00;302.5000000;302.7300000;301.2000000;301.7200000;38811
28/10/20;20:30:00;301.6400000;301.7200000;300.5300000;301.5300000;85336
28/10/20;21:00:00;301.5200000;302.1200000;301.2400000;301.9900000;55241
28/10/20;21:30:00;301.9000000;302.2500000;300.7500000;302.1200000;61162
28/10/20;22:00:00;302.3000000;302.3000000;301.0200000;301.9800000;42023
28/10/20;22:30:00;302.1100000;302.5700000;301.2000000;302.2000000;55100
28/10/20;23:00:00;302.2500000;303.0200000;299.6400000;300.1100000;122252
28/10/20;23:30:00;300.1300000;300.7100000;299.7300000;300.7100000;7787
29/10/20;00:00:00;300.6000000;301.1800000;300.6000000;300.7900000;2878
29/10/20;00:30:00;300.8100000;300.8100000;300.8100000;300.8100000;10
29/10/20;01:00:00;300.9400000;300.9400000;300.8300000;300.8300000;20
29/10/20;01:30:00;301.0300000;301.3100000;300.9500000;301.2800000;2556
29/10/20;15:00:00;300.4500000;300.4500000;299.6600000;299.6600000;238
29/10/20;15:30:00;299.5000000;299.8700000;299.4000000;299.8700000;425
29/10/20;16:00:00;299.8700000;300.9300000;299.8000000;300.5200000;550
29/10/20;16:30:00;300.6000000;300.6600000;300.1000000;300.4200000;2345
29/10/20;17:00:00;300.3800000;301.6600000;298.6900000;301.1100000;115460
29/10/20;17:30:00;301.1800000;302.3500000;300.5200000;302.2800000;73924
29/10/20;18:00:00;302.3700000;302.9700000;302.0000000;302.4400000;52689
29/10/20;18:30:00;302.5000000;303.0400000;301.7500000;302.2900000;68558
29/10/20;19:00:00;302.2700000;302.5300000;301.1500000;301.7000000;66959
29/10/20;19:30:00;301.7600000;302.3600000;301.3100000;302.2000000;20404
29/10/20;20:00:00;302.2700000;302.8600000;302.0700000;302.3900000;49932
29/10/20;20:30:00;302.4900000;303.1500000;301.8700000;303.1300000;44091
29/10/20;21:00:00;303.1600000;304.6000000;303.1600000;304.4600000;37319
29/10/20;21:30:00;304.5300000;306.0700000;304.5300000;305.9600000;53362
29/10/20;22:00:00;305.9400000;306.2500000;304.7400000;305.0600000;33292
29/10/20;22:30:00;305.1500000;305.4900000;304.0100000;305.0000000;96363
29/10/20;23:00:00;305.0000000;305.4600000;303.1700000;303.1800000;153494
29/10/20;23:30:00;303.2500000;304.0700000;302.1500000;302.4100000;1994
30/10/20;00:00:00;302.6700000;302.6700000;300.6900000;301.0000000;658
30/10/20;00:30:00;301.0500000;301.0500000;300.5900000;300.5900000;47
30/10/20;01:00:00;300.6400000;300.6400000;300.6400000;300.6400000;2
30/10/20;01:30:00;300.6400000;300.7700000;300.1700000;300.3000000;510
30/10/20;02:00:00;300.4300000;300.4300000;300.1500000;300.1500000;110
30/10/20;15:00:00;301.5300000;301.5300000;301.0300000;301.1700000;2676
30/10/20;15:30:00;301.1000000;301.1000000;299.9900000;300.5300000;828
30/10/20;16:00:00;300.4700000;301.7200000;300.4400000;301.5000000;3160
30/10/20;16:30:00;301.1200000;301.5900000;300.9200000;301.5900000;1545
30/10/20;17:00:00;301.5800000;302.8500000;300.2500000;301.3000000;71679
30/10/20;17:30:00;301.1900000;301.7900000;298.4800000;298.8000000;60827
30/10/20;18:00:00;298.7200000;299.1600000;296.9600000;296.9600000;104250
30/10/20;18:30:00;296.9600000;299.0000000;296.9600000;297.8700000;73454
30/10/20;19:00:00;297.7800000;298.5700000;297.2700000;298.4300000;73215
30/10/20;19:30:00;298.3100000;300.1000000;298.1600000;299.9500000;48025
30/10/20;20:00:00;299.9100000;299.9700000;298.5000000;298.5000000;29080
30/10/20;20:30:00;298.5000000;298.9800000;297.6700000;298.3900000;36346
30/10/20;21:00:00;298.3100000;298.3100000;297.0500000;298.0600000;43528
30/10/20;21:30:00;298.0000000;299.0900000;297.3000000;297.4500000;58849
30/10/20;22:00:00;297.3700000;297.9100000;296.3700000;297.3400000;63038
30/10/20;22:30:00;297.2800000;298.2500000;296.8500000;297.4600000;129771
30/10/20;23:00:00;297.4400000;300.1600000;296.6900000;300.1400000;224102
30/10/20;23:30:00;299.9600000;301.0300000;299.9600000;300.7400000;8021
31/10/20;00:00:00;300.8000000;301.4600000;300.8000000;301.2300000;3474
31/10/20;00:30:00;301.0100000;301.1400000;300.8600000;301.1300000;1270
31/10/20;01:00:00;301.2400000;302.1800000;300.0200000;301.0100000;189
03/11/20;16:00:00;306.9800000;307.0100000;306.8800000;306.8800000;400
03/11/20;16:30:00;306.7700000;306.8100000;306.4200000;306.8100000;4903
03/11/20;17:00:00;307.0300000;307.0300000;306.5400000;306.5400000;365
03/11/20;17:30:00;306.8200000;306.9700000;306.6300000;306.6300000;4222
03/11/20;18:00:00;306.5500000;308.2500000;306.0800000;308.1200000;65734
03/11/20;18:30:00;308.1300000;310.5700000;308.0000000;309.9500000;83537
03/11/20;19:00:00;310.0000000;310.4100000;309.3800000;310.4100000;53141
03/11/20;19:30:00;310.4700000;310.7400000;309.9700000;310.1400000;39671
03/11/20;20:00:00;310.1700000;310.7400000;309.4700000;309.5200000;25421
03/11/20;20:30:00;309.5500000;309.7700000;309.1000000;309.6900000;20648
03/11/20;21:00:00;309.7000000;309.7700000;308.7700000;308.8800000;22330
03/11/20;21:30:00;308.9400000;309.2700000;308.7300000;308.9100000;21130
03/11/20;22:00:00;308.9500000;309.1100000;307.6200000;307.7800000;44227
03/11/20;22:30:00;307.7700000;308.8600000;307.6800000;308.2900000;35583
03/11/20;23:00:00;308.4000000;309.3500000;308.2600000;309.0100000;33326
03/11/20;23:30:00;309.0000000;309.1100000;308.1400000;309.0100000;61721
04/11/20;00:00:00;309.1000000;310.5600000;308.6300000;308.6500000;129251
04/11/20;00:30:00;308.5100000;308.5100000;307.6200000;307.7700000;6540
04/11/20;01:00:00;307.9100000;308.7100000;307.9100000;308.5700000;1580
04/11/20;01:30:00;308.5500000;308.6100000;308.4300000;308.4300000;46
04/11/20;16:00:00;312.5400000;314.2200000;312.5000000;313.8600000;6397
04/11/20;16:30:00;314.0400000;315.0000000;313.6400000;314.9700000;6848
04/11/20;17:00:00;314.6900000;314.9000000;313.5000000;313.5000000;8989
04/11/20;17:30:00;314.0000000;314.0000000;312.6800000;313.1000000;3280
04/11/20;18:00:00;313.1600000;314.6200000;312.0000000;314.6200000;159956
04/11/20;18:30:00;314.6700000;318.2900000;314.5100000;317.0700000;107363
04/11/20;19:00:00;317.1500000;317.7500000;316.0000000;317.7500000;59559
04/11/20;19:30:00;317.7200000;317.8900000;316.4200000;317.5600000;61639
04/11/20;20:00:00;317.4700000;318.8000000;317.4700000;318.5200000;58150
04/11/20;20:30:00;318.5300000;319.6400000;318.2000000;319.1700000;89220
04/11/20;21:00:00;319.1200000;319.5700000;318.5000000;318.5600000;56072
04/11/20;21:30:00;318.7000000;318.8000000;317.8800000;318.1400000;90145
04/11/20;22:00:00;318.1600000;318.9300000;317.4000000;317.7200000;99664
04/11/20;22:30:00;317.7400000;318.3400000;317.3900000;317.7500000;64413
04/11/20;23:00:00;317.8400000;317.9600000;316.8100000;317.2300000;146598
04/11/20;23:30:00;317.3600000;317.5800000;315.7900000;315.8100000;94255
05/11/20;00:00:00;315.8600000;316.5600000;315.3000000;315.5600000;108590
05/11/20;00:30:00;315.6000000;316.0800000;315.3500000;315.7900000;3301
05/11/20;01:00:00;316.0800000;316.8900000;316.0800000;316.3600000;1096
05/11/20;01:30:00;316.5000000;316.5000000;316.5000000;316.5000000;5
05/11/20;16:00:00;321.3400000;321.7800000;321.3400000;321.7800000;120
05/11/20;16:30:00;321.5000000;321.5300000;321.2000000;321.2000000;2162
05/11/20;17:00:00;321.2900000;321.4000000;321.0000000;321.0000000;529
05/11/20;17:30:00;321.0900000;321.0900000;320.2300000;320.9200000;10003
05/11/20;18:00:00;320.8700000;322.2000000;320.5500000;321.4700000;147657
05/11/20;18:30:00;321.5200000;323.5500000;321.4200000;322.3700000;82916
05/11/20;19:00:00;322.4900000;323.0900000;322.2000000;323.0900000;86199
05/11/20;19:30:00;323.1000000;323.2900000;321.9800000;322.5200000;43409
05/11/20;20:00:00;322.6200000;322.7500000;321.7400000;321.8200000;65286
05/11/20;20:30:00;321.8800000;322.2600000;320.5400000;320.7200000;46652
05/11/20;21:00:00;320.7800000;322.0000000;320.6000000;322.0000000;20234
05/11/20;21:30:00;322.0400000;322.6500000;322.0000000;322.3000000;29857
05/11/20;22:00:00;322.3800000;322.7800000;322.2500000;322.5500000;17497
05/11/20;22:30:00;322.5400000;323.0300000;322.3700000;322.8500000;42693
05/11/20;23:00:00;322.8500000;323.4400000;322.4900000;323.2100000;39884
05/11/20;23:30:00;323.0700000;323.1600000;322.0700000;322.5000000;56931
06/11/20;00:00:00;322.5900000;322.6000000;321.0600000;321.7400000;159927
06/11/20;00:30:00;321.8400000;322.3000000;321.7300000;322.3000000;1692
06/11/20;01:00:00;322.3100000;322.6400000;322.3100000;322.6400000;730
06/11/20;16:00:00;318.9100000;319.2000000;318.8900000;319.0000000;538
06/11/20;16:30:00;318.5900000;319.5400000;318.5800000;319.3100000;1194
06/11/20;17:00:00;319.7300000;321.7700000;319.7300000;321.5500000;3818
06/11/20;17:30:00;321.6500000;323.2500000;321.2200000;321.6400000;10689
06/11/20;18:00:00;321.5300000;321.8500000;319.4100000;319.9100000;103437
06/11/20;18:30:00;319.9900000;321.6300000;319.7900000;321.4400000;39266
06/11/20;19:00:00;321.3500000;322.0000000;320.1500000;320.4500000;34985
06/11/20;19:30:00;320.4500000;322.1100000;320.4000000;321.6100000;41137
06/11/20;20:00:00;321.6000000;322.3300000;321.4300000;321.9100000;36484
06/11/20;20:30:00;321.9100000;322.2700000;321.2600000;321.2900000;24941
06/11/20;21:00:00;321.5000000;321.8600000;321.1100000;321.6500000;27077
06/11/20;21:30:00;321.6600000;322.2900000;321.6300000;322.2000000;12441
06/11/20;22:00:00;322.1600000;322.2600000;321.9000000;321.9500000;10139
06/11/20;22:30:00;322.0000000;322.2400000;321.7900000;322.0400000;13756
06/11/20;23:00:00;322.0800000;322.2500000;321.3800000;321.5900000;9495
06/11/20;23:30:00;321.5200000;321.6100000;320.8500000;321.5800000;26416
07/11/20;00:00:00;321.4400000;322.9200000;321.4300000;321.7800000;68609
07/11/20;00:30:00;321.6800000;322.1500000;321.6400000;322.1200000;1561
07/11/20;01:00:00;322.0700000;322.3400000;322.0700000;322.2900000;120
07/11/20;01:30:00;322.3700000;322.4500000;322.3600000;322.4100000;114
07/11/20;02:00:00;321.3200000;321.3200000;321.3200000;321.3200000;63
09/11/20;16:00:00;332.9000000;335.0000000;332.6500000;335.0000000;101153
09/11/20;16:30:00;335.1500000;335.7400000;334.2300000;335.4000000;9925
09/11/20;17:00:00;335.6200000;336.9600000;335.2400000;335.7000000;12738
09/11/20;17:30:00;335.6700000;336.2700000;334.4700000;334.4700000;20066
09/11/20;18:00:00;334.3500000;334.8300000;331.1400000;331.2500000;314492
09/11/20;18:30:00;331.2200000;333.5000000;331.1900000;332.1100000;95912
09/11/20;19:00:00;332.1600000;332.6800000;329.8900000;331.0700000;96586
09/11/20;19:30:00;331.0400000;331.2900000;329.5300000;331.1400000;104161
09/11/20;20:00:00;331.0900000;331.3000000;329.8900000;330.4400000;71837
09/11/20;20:30:00;330.5100000;331.9000000;330.1900000;331.6400000;80736
09/11/20;21:00:00;331.7200000;332.2900000;331.2900000;332.1200000;74859
09/11/20;21:30:00;332.1600000;332.6900000;331.9300000;332.1300000;36532
09/11/20;22:00:00;332.1800000;332.3700000;331.4000000;331.7900000;60752
09/11/20;22:30:00;331.7900000;331.9400000;330.1000000;330.3800000;72577
09/11/20;23:00:00;330.3400000;330.7500000;329.7800000;330.4100000;35543
09/11/20;23:30:00;330.3100000;331.0400000;328.9800000;329.0400000;55600
10/11/20;00:00:00;329.1500000;330.0700000;325.2800000;325.7600000;116232
10/11/20;00:30:00;325.6600000;326.6700000;325.6600000;326.1000000;3193
10/11/20;01:00:00;326.1800000;326.1800000;325.3700000;325.6100000;3910
10/11/20;01:30:00;325.6500000;325.6500000;325.6500000;325.6500000;6
10/11/20;02:00:00;327.7500000;327.7500000;327.3600000;327.3600000;47
10/11/20;16:00:00;325.3800000;325.3800000;325.0400000;325.0400000;101
10/11/20;16:30:00;324.7200000;325.1100000;324.6600000;325.1100000;614
10/11/20;17:00:00;325.1100000;325.1100000;324.3300000;324.6800000;1807
10/11/20;17:30:00;324.4500000;325.0000000;324.2400000;324.7200000;4135
10/11/20;18:00:00;324.7800000;325.5800000;323.3500000;324.8800000;83230
10/11/20;18:30:00;324.6100000;325.7300000;323.8200000;323.8500000;40757
10/11/20;19:00:00;323.8600000;323.9600000;322.0500000;323.1900000;56813
10/11/20;19:30:00;323.1300000;324.8900000;323.0000000;324.8000000;35687
10/11/20;20:00:00;324.7800000;325.4700000;324.2000000;324.8700000;40565
10/11/20;20:30:00;324.8400000;326.3000000;324.7900000;325.5300000;33138
10/11/20;21:00:00;325.5400000;325.9000000;324.9400000;325.4700000;56988
10/11/20;21:30:00;325.4800000;325.8500000;323.9700000;324.2200000;56898
10/11/20;22:00:00;324.1700000;325.3800000;323.5900000;325.3300000;52817
10/11/20;22:30:00;325.2700000;325.7500000;324.2000000;324.4600000;79570
10/11/20;23:00:00;324.6800000;325.7700000;324.6200000;325.2000000;80232
10/11/20;23:30:00;325.1900000;325.9600000;324.5900000;325.8600000;80408
11/11/20;00:00:00;325.7900000;325.9400000;324.7900000;325.3600000;107050
11/11/20;00:30:00;325.2300000;325.8200000;325.2300000;325.3600000;848
11/11/20;01:00:00;325.7400000;325.8400000;325.7400000;325.8400000;519
11/11/20;02:00:00;325.7000000;325.7000000;325.7000000;325.7000000;510
11/11/20;16:00:00;327.8200000;327.8200000;327.8200000;327.8200000;20
11/11/20;16:30:00;327.9700000;328.1000000;327.8900000;327.9600000;376
11/11/20;17:00:00;327.6800000;327.6800000;327.4700000;327.4700000;371
11/11/20;17:30:00;327.3400000;327.5800000;327.2000000;327.5100000;18994
11/11/20;18:00:00;327.4900000;327.6000000;326.2400000;326.4500000;55560
11/11/20;18:30:00;326.5400000;326.9500000;326.2700000;326.9000000;31191
11/11/20;19:00:00;327.0000000;327.3100000;326.6000000;327.1000000;31881
11/11/20;19:30:00;327.0500000;327.7500000;326.8700000;327.6200000;28317
11/11/20;20:00:00;327.7400000;327.9400000;327.5600000;327.9000000;25519
